ObjectID,Offense,Day of week,Date,Time,Lattitude,Longitude
3286,THEFT,Saturday,11/07/2015,22:00,41.7815543,-87.730171296
3287,THEFT,Monday,11/09/2015,13:00,41.905287674,-87.632970858
3288,THEFT,Monday,11/09/2015,10:00,41.912397576,-87.671774445
3289,BATTERY,Friday,11/06/2015,18:00,41.775096813,-87.703047685
3290,THEFT,Sunday,11/01/2015,17:30,41.787145407,-87.708279522
3291,THEFT,Thursday,10/29/2015,17:30,41.713395927,-87.629670275
3292,THEFT,Monday,11/09/2015,13:00,41.899844166,-87.689410615
3293,THEFT,Sunday,11/08/2015,02:45,41.972384324,-87.679601012
3294,ROBBERY,Monday,11/09/2015,12:20,41.766253144,-87.574758029
3295,BATTERY,Monday,11/09/2015,12:50,41.802049247,-87.682512616
3296,THEFT,Saturday,11/07/2015,19:30,41.936996013,-87.712415948
3297,THEFT,Sunday,11/08/2015,20:00,41.844452205,-87.646432188
3298,ROBBERY,Thursday,11/05/2015,20:30,41.742954925,-87.605005953
3299,THEFT,Saturday,10/31/2015,22:00,41.921715143,-87.668606344
3300,THEFT,Friday,11/06/2015,15:30,41.810433304,-87.606585987
3301,THEFT,Monday,11/09/2015,07:00,41.957491573,-87.741320483
3302,ASSAULT,Friday,11/06/2015,10:00,41.77268594,-87.605758495
3303,THEFT,Thursday,11/05/2015,23:00,41.876399684,-87.757546475
3304,THEFT,Sunday,11/08/2015,20:00,41.811045072,-87.71125319
3305,THEFT,Saturday,11/07/2015,17:00,41.88772996,-87.632505286
3306,THEFT,Monday,11/09/2015,09:30,41.692836306,-87.604275485
3307,BATTERY,Monday,11/09/2015,09:00,41.759776368,-87.642138687
3308,THEFT,Sunday,11/08/2015,23:00,41.780679756,-87.786264708
3309,BATTERY,Monday,11/09/2015,08:05,41.881883933,-87.640060441
3310,THEFT,Wednesday,11/04/2015,18:00,41.720430208,-87.534081414
3311,THEFT,Sunday,11/08/2015,19:30,41.947283682,-87.709809132
3312,THEFT,Sunday,11/08/2015,18:30,41.837056131,-87.652375349
3313,THEFT,Sunday,11/08/2015,17:00,41.752688236,-87.698814199
3314,THEFT,Sunday,11/08/2015,17:00,41.83981113,-87.617141911
3315,THEFT,Sunday,11/08/2015,00:01,41.69399105,-87.657606561
3316,THEFT,Sunday,11/08/2015,20:00,41.776761361,-87.782342182
3317,THEFT,Sunday,11/08/2015,21:00,41.77655145,-87.796550451
3318,THEFT,Saturday,11/07/2015,17:30,41.94016584,-87.68563831
3319,THEFT,Saturday,11/07/2015,16:30,41.859989233,-87.622375476
3320,THEFT,Sunday,11/08/2015,22:30,41.9785544,-87.699868476
3321,THEFT,Sunday,11/08/2015,20:00,41.891990384,-87.611461502
3322,THEFT,Sunday,11/08/2015,17:00,41.780397354,-87.787473356
3323,THEFT,Sunday,11/08/2015,20:00,41.933307015,-87.649033474
3324,THEFT,Monday,11/09/2015,00:00,41.754268012,-87.582155675
3325,THEFT,Sunday,11/08/2015,13:00,41.749131283,-87.686939217
3326,THEFT,Thursday,11/05/2015,19:00,41.862488717,-87.654954321
3327,THEFT,Sunday,11/08/2015,18:00,41.886606767,-87.66129497
3328,ROBBERY,Monday,11/09/2015,01:55,41.886420767,-87.644264091
3329,BATTERY,Monday,11/09/2015,00:15,41.931534754,-87.785708903
3330,WEAPONS VIOLATION,Sunday,11/08/2015,19:06,41.88897351,-87.723461985
3331,BATTERY,Sunday,11/08/2015,22:51,41.939918659,-87.653329306
3332,THEFT,Sunday,11/08/2015,12:00,41.709045933,-87.564524542
3333,ROBBERY,Sunday,11/08/2015,21:48,41.723048035,-87.62748798
3334,BATTERY,Sunday,11/08/2015,17:28,41.880346476,-87.757110785
3335,THEFT,Saturday,11/07/2015,19:00,41.925287906,-87.669517325
3336,THEFT,Sunday,11/08/2015,00:01,41.653313209,-87.604845761
3337,BATTERY,Sunday,11/08/2015,15:40,41.774220768,-87.615478149
3338,THEFT,Tuesday,11/03/2015,01:00,41.743592026,-87.582895728
3339,THEFT,Sunday,11/08/2015,18:30,41.754592961,-87.741528537
3340,THEFT,Sunday,11/08/2015,17:20,41.92433738,-87.687624718
3341,ROBBERY,Saturday,11/07/2015,02:00,41.917434785,-87.702777031
3342,THEFT,Sunday,11/08/2015,17:00,41.906234817,-87.643004089
3343,THEFT,Sunday,11/08/2015,15:20,41.858704604,-87.62721689
3344,ROBBERY,Saturday,11/07/2015,23:30,41.84309923,-87.642762008
3345,THEFT,Saturday,11/07/2015,21:00,41.890359796,-87.645812026
3346,THEFT,Friday,11/06/2015,02:00,41.768065699,-87.567511611
3347,THEFT,Saturday,11/07/2015,09:50,41.936239553,-87.721280792
3348,BATTERY,Sunday,11/08/2015,12:25,41.878377541,-87.617372404
3349,BATTERY,Sunday,11/08/2015,09:15,41.685390213,-87.616374927
3350,THEFT,Saturday,11/07/2015,12:00,41.862981694,-87.621244665
3351,BATTERY,Sunday,11/08/2015,12:15,41.767837803,-87.665109285
3352,THEFT,Sunday,11/08/2015,13:00,41.902492492,-87.737211376
3353,THEFT,Thursday,11/05/2015,18:45,41.859815277,-87.623977927
3354,ROBBERY,Sunday,11/08/2015,12:28,41.910437412,-87.759364162
3355,BATTERY,Sunday,11/08/2015,11:11,41.757180001,-87.687367903
3356,THEFT,Saturday,11/07/2015,23:00,41.81284554,-87.69924793
3357,WEAPONS VIOLATION,Sunday,11/08/2015,11:07,41.750869391,-87.601533966
3358,THEFT,Sunday,11/08/2015,11:00,41.89702607,-87.667319752
3359,THEFT,Saturday,11/07/2015,21:30,41.917152303,-87.636346343
3360,BATTERY,Sunday,11/08/2015,11:40,41.857739032,-87.670095223
3361,THEFT,Friday,11/06/2015,06:25,41.912365442,-87.680544473
3362,THEFT,Saturday,11/07/2015,23:30,41.836799653,-87.653552344
3363,THEFT,Saturday,11/07/2015,23:30,41.799023412,-87.602820085
3364,THEFT,Sunday,11/08/2015,00:01,41.837263981,-87.642604567
3365,THEFT,Sunday,11/08/2015,00:00,41.91245631,-87.663445006
3366,THEFT,Thursday,11/05/2015,06:00,41.731845173,-87.602288494
3367,BATTERY,Sunday,11/08/2015,06:56,41.867701365,-87.698379386
3368,THEFT,Saturday,11/07/2015,22:30,41.736792896,-87.715377709
3369,WEAPONS VIOLATION,Sunday,11/08/2015,08:32,41.703468909,-87.627302997
3370,THEFT,Sunday,11/08/2015,02:00,41.873727328,-87.624213318
3371,THEFT,Sunday,11/08/2015,01:00,41.928857713,-87.64887891
3372,ROBBERY,Sunday,11/08/2015,03:47,41.973099144,-87.780653236
3373,BATTERY,Sunday,11/08/2015,03:20,41.8853771,-87.664543235
3374,THEFT,Sunday,11/08/2015,01:00,41.877973183,-87.645045179
3375,BATTERY,Sunday,11/08/2015,02:09,41.914411192,-87.736248096
3376,ARSON,Sunday,11/08/2015,01:29,41.791932044,-87.69048447
3377,THEFT,Saturday,11/07/2015,22:00,41.921218066,-87.693663893
3378,ROBBERY,Sunday,11/08/2015,00:00,41.837069354,-87.71385253
3379,THEFT,Saturday,11/07/2015,22:00,41.929774282,-87.708564826
3380,THEFT,Sunday,11/08/2015,00:45,41.896944667,-87.66606074
3381,SEX OFFENSE,Saturday,11/07/2015,22:18,41.786873855,-87.655550394
3382,THEFT,Saturday,11/07/2015,18:34,41.779528307,-87.602865405
3383,ASSAULT,Saturday,11/07/2015,19:45,41.745176694,-87.601375088
3384,THEFT,Saturday,11/07/2015,17:30,41.917402098,-87.635454463
3385,BATTERY,Saturday,11/07/2015,02:50,41.968249675,-87.727273438
3386,OFFENSE INVOLVING CHILDREN,Saturday,11/07/2015,09:00,41.802007069,-87.622162249
3387,BATTERY,Saturday,11/07/2015,17:59,41.737898996,-87.604861564
3388,BATTERY,Saturday,11/07/2015,14:05,41.963740135,-87.783249127
3389,BATTERY,Saturday,11/07/2015,19:35,41.951350302,-87.725099177
3390,THEFT,Saturday,11/07/2015,19:45,41.705271237,-87.62897884
3391,ASSAULT,Saturday,11/07/2015,10:00,41.908190024,-87.674047826
3392,THEFT,Saturday,11/07/2015,02:00,41.806960816,-87.651175633
3393,THEFT,Saturday,11/07/2015,17:00,41.788780637,-87.60610456
3394,WEAPONS VIOLATION,Saturday,11/07/2015,16:41,41.732771785,-87.604728989
3395,THEFT,Saturday,11/07/2015,15:10,41.991123312,-87.678438184
3396,THEFT,Saturday,11/07/2015,14:55,41.876917606,-87.681423082
3397,THEFT,Saturday,11/07/2015,16:00,41.889902881,-87.720195499
3398,THEFT,Saturday,11/07/2015,00:01,41.777437052,-87.745905021
3399,THEFT,Friday,11/06/2015,20:00,41.87620094,-87.71001587
3400,WEAPONS VIOLATION,Saturday,11/07/2015,15:20,41.96699845,-87.716989469
3401,THEFT,Saturday,11/07/2015,07:00,41.956318397,-87.71298945
3402,THEFT,Saturday,11/07/2015,14:15,41.975876871,-87.691123958
3403,THEFT,Friday,11/06/2015,21:30,41.921067316,-87.67285337
3404,THEFT,Saturday,11/07/2015,10:00,41.940758664,-87.652912393
3405,BATTERY,Friday,11/06/2015,12:30,41.960631937,-87.654715841
3406,THEFT,Thursday,11/05/2015,18:30,41.946779009,-87.685082478
3407,THEFT,Saturday,11/07/2015,04:00,41.809894332,-87.639245272
3408,THEFT,Saturday,11/07/2015,00:01,41.747236315,-87.557667183
3409,THEFT,Saturday,11/07/2015,13:30,41.815382986,-87.638808169
3410,THEFT,Friday,11/06/2015,22:00,41.84992938,-87.706842858
3411,THEFT,Saturday,11/07/2015,11:40,41.732936669,-87.551325221
3412,BATTERY,Saturday,11/07/2015,03:00,41.845807905,-87.709943959
3413,THEFT,Saturday,11/07/2015,11:30,41.907127255,-87.678232016
3414,BATTERY,Saturday,11/07/2015,12:00,41.952090294,-87.837320046
3415,THEFT,Friday,11/06/2015,18:00,41.808192849,-87.663743733
3416,THEFT,Friday,11/06/2015,23:00,41.800593413,-87.65989858
3417,THEFT,Saturday,11/07/2015,04:00,41.863194829,-87.650926979
3418,ASSAULT,Wednesday,11/04/2015,07:00,41.805020189,-87.683769948
3419,THEFT,Sunday,11/01/2015,15:45,41.736301581,-87.639408047
3420,CRIM SEXUAL ASSAULT,Saturday,11/07/2015,03:30,41.901845588,-87.715544681
3421,THEFT,Wednesday,11/04/2015,20:00,41.898293179,-87.712746934
3422,THEFT,Monday,11/02/2015,07:00,41.890151502,-87.73139844
3423,BATTERY,Friday,11/06/2015,02:15,41.910619214,-87.668431245
3424,THEFT,Friday,11/06/2015,16:50,41.814997734,-87.668782897
3425,THEFT,Friday,11/06/2015,17:30,41.996007753,-87.684196851
3426,THEFT,Saturday,11/07/2015,01:30,41.904581468,-87.631468772
3427,THEFT,Thursday,11/05/2015,20:30,41.921060646,-87.666004286
3428,BATTERY,Saturday,11/07/2015,08:14,41.87719989,-87.761717951
3429,THEFT,Saturday,11/07/2015,08:30,41.92851268,-87.691779312
3430,ROBBERY,Saturday,11/07/2015,07:25,41.870257147,-87.745452498
3431,THEFT,Saturday,10/17/2015,09:00,41.893284276,-87.67087354
3432,THEFT,Friday,11/06/2015,17:30,41.77722861,-87.757858808
3433,THEFT,Friday,11/06/2015,20:00,41.726378325,-87.554639463
3434,THEFT,Friday,11/06/2015,18:00,41.806766171,-87.666634222
3435,BATTERY,Friday,11/06/2015,16:45,41.771996408,-87.680074393
3436,THEFT,Friday,11/06/2015,00:00,41.783941915,-87.591426876
3437,THEFT,Tuesday,11/03/2015,11:00,41.883119577,-87.6488752
3438,THEFT,Saturday,11/07/2015,00:15,42.000945808,-87.795945232
3439,THEFT,Saturday,11/07/2015,02:30,41.819767809,-87.600302468
3440,WEAPONS VIOLATION,Saturday,11/07/2015,02:44,41.880632574,-87.733661683
3441,THEFT,Friday,11/06/2015,23:50,41.757835879,-87.607821115
3442,THEFT,Friday,11/06/2015,20:30,41.90214763,-87.632865587
3443,WEAPONS VIOLATION,Friday,11/06/2015,23:46,41.907622244,-87.706940356
3444,ROBBERY,Saturday,11/07/2015,00:01,41.669775116,-87.624812741
3445,WEAPONS VIOLATION,Saturday,11/07/2015,00:22,41.841870426,-87.717164188
3446,THEFT,Friday,11/06/2015,21:15,41.921049605,-87.665993377
3447,WEAPONS VIOLATION,Friday,11/06/2015,23:33,41.822578529,-87.705066024
3448,THEFT,Friday,11/06/2015,23:20,41.91713541,-87.687914102
3449,OFFENSE INVOLVING CHILDREN,Friday,11/06/2015,18:19,41.713114627,-87.62364476
3450,THEFT,Friday,11/06/2015,00:01,41.775284502,-87.638064135
3451,ASSAULT,Friday,11/06/2015,23:35,41.852438186,-87.693009917
3452,ROBBERY,Friday,11/06/2015,23:00,41.930193877,-87.772284678
3453,THEFT,Friday,11/06/2015,15:15,41.826839247,-87.631408649
3454,BATTERY,Friday,11/06/2015,22:30,41.884389103,-87.706866213
3455,BATTERY,Friday,11/06/2015,18:00,41.891069066,-87.701941935
3456,THEFT,Friday,11/06/2015,22:00,41.852426595,-87.623791625
3457,THEFT,Thursday,11/05/2015,11:00,41.755975624,-87.599240312
3458,BATTERY,Friday,11/06/2015,20:58,41.683674389,-87.626465098
3459,ROBBERY,Friday,11/06/2015,10:14,41.742010714,-87.579451468
3460,THEFT,Friday,11/06/2015,20:05,41.904888868,-87.631476426
3461,THEFT,Friday,11/06/2015,20:15,41.890118835,-87.644984589
3462,THEFT,Friday,11/06/2015,22:20,41.927904923,-87.699950881
3463,THEFT,Friday,11/06/2015,06:00,41.998589249,-87.689906016
3464,ASSAULT,Friday,11/06/2015,15:15,42.019372548,-87.670887574
3465,BATTERY,Thursday,11/05/2015,16:30,41.879297705,-87.627706271
3466,THEFT,Friday,11/06/2015,16:30,41.824847987,-87.611654881
3467,BATTERY,Friday,11/06/2015,19:20,41.73604738,-87.645511127
3468,THEFT,Thursday,11/05/2015,20:30,41.74601565,-87.586326728
3469,THEFT,Thursday,11/05/2015,15:30,41.81320451,-87.672377994
3470,ROBBERY,Friday,11/06/2015,18:45,41.721755146,-87.576556371
3471,OFFENSE INVOLVING CHILDREN,Friday,11/06/2015,16:05,41.740431916,-87.544180875
3472,ASSAULT,Friday,11/06/2015,16:30,41.722362598,-87.58382047
3473,ASSAULT,Friday,11/06/2015,14:15,41.716656889,-87.535281936
3474,THEFT,Wednesday,11/04/2015,06:00,41.789730302,-87.67054004
3475,ASSAULT,Thursday,11/05/2015,16:00,41.762949843,-87.676947938
3476,THEFT,Thursday,11/05/2015,19:00,41.822695295,-87.611029677
3477,THEFT,Thursday,11/05/2015,16:00,41.796012906,-87.6224999
3478,ASSAULT,Friday,11/06/2015,12:20,41.882748442,-87.632387132
3479,THEFT,Friday,11/06/2015,11:00,41.707099379,-87.628599988
3480,ROBBERY,Saturday,10/31/2015,22:30,41.780428242,-87.60456373
3481,THEFT,Friday,11/06/2015,05:00,41.815186161,-87.672427318
3482,BATTERY,Friday,11/06/2015,11:05,41.809531866,-87.669859112
3483,BATTERY,Friday,11/06/2015,08:20,41.877969824,-87.72619208
3484,THEFT,Thursday,11/05/2015,19:00,41.938633302,-87.761901059
3485,ASSAULT,Friday,11/06/2015,12:11,41.920610608,-87.744255652
3486,THEFT,Friday,11/06/2015,08:45,41.862488717,-87.654954321
3487,THEFT,Friday,11/06/2015,01:00,41.781426277,-87.614440844
3488,THEFT,Friday,11/06/2015,11:30,41.909270561,-87.64722927
3489,ASSAULT,Friday,11/06/2015,09:00,41.727872617,-87.551207132
3490,ROBBERY,Friday,11/06/2015,12:00,41.975014762,-87.766058881
3491,BATTERY,Friday,11/06/2015,08:30,41.878178047,-87.628151882
3492,THEFT,Thursday,11/05/2015,23:00,41.730991299,-87.546952528
3493,THEFT,Friday,11/06/2015,00:45,41.745836308,-87.562499082
3494,THEFT,Thursday,11/05/2015,09:07,41.904895526,-87.68391204
3495,ROBBERY,Friday,11/06/2015,06:55,41.677928053,-87.631440468
3496,THEFT,Thursday,11/05/2015,20:00,41.962145235,-87.683871501
3497,THEFT,Friday,11/06/2015,09:10,41.789749397,-87.682519702
3498,THEFT,Thursday,11/05/2015,21:30,41.910416905,-87.627635505
3499,THEFT,Friday,11/06/2015,05:30,41.910534535,-87.674211066
3500,THEFT,Friday,11/06/2015,00:01,41.82925174,-87.691017512
3501,THEFT,Thursday,11/05/2015,22:00,41.954508415,-87.653122768
3502,THEFT,Thursday,11/05/2015,21:30,41.963931156,-87.69749835
3503,THEFT,Tuesday,11/03/2015,20:00,41.911880697,-87.777739199
3504,ROBBERY,Thursday,11/05/2015,19:00,41.782987402,-87.620546526
3505,BATTERY,Thursday,11/05/2015,23:50,41.743503863,-87.60501807
3506,THEFT,Thursday,11/05/2015,18:15,41.953653332,-87.774350947
3507,ROBBERY,Friday,11/06/2015,00:12,41.997034335,-87.670317317
3508,BATTERY,Thursday,11/05/2015,16:30,41.858542789,-87.71275698
3509,WEAPONS VIOLATION,Friday,11/06/2015,00:32,41.751070314,-87.617748076
3510,WEAPONS VIOLATION,Thursday,11/05/2015,20:59,41.87924677,-87.696954185
3511,BATTERY,Thursday,11/05/2015,20:45,41.930998239,-87.785992793
3512,BATTERY,Thursday,11/05/2015,17:00,41.775096813,-87.703047685
3513,ROBBERY,Thursday,11/05/2015,20:29,41.930998239,-87.785992793
3514,THEFT,Thursday,11/05/2015,20:00,41.925463182,-87.647970799
3515,THEFT,Wednesday,11/04/2015,19:00,41.769345721,-87.57638585
3516,ASSAULT,Thursday,11/05/2015,19:30,41.803943306,-87.667279668
3517,THEFT,Thursday,11/05/2015,20:25,41.729462447,-87.546912558
3518,THEFT,Thursday,11/05/2015,18:45,41.904370109,-87.631460067
3519,BATTERY,Wednesday,11/04/2015,20:10,41.762519771,-87.674687118
3520,THEFT,Thursday,11/05/2015,00:00,41.867122413,-87.721654138
3521,THEFT,Monday,11/02/2015,19:30,41.948921351,-87.683469047
3522,THEFT,Tuesday,11/03/2015,17:10,41.902461754,-87.634427009
3523,THEFT,Tuesday,11/03/2015,08:25,41.949588512,-87.679657531
3524,THEFT,Thursday,11/05/2015,19:00,41.935099059,-87.646746693
3525,THEFT,Thursday,11/05/2015,18:40,41.896267502,-87.655397677
3526,THEFT,Tuesday,11/03/2015,19:30,41.801895592,-87.601357092
3527,THEFT,Thursday,11/05/2015,17:40,41.891487,-87.626712708
3528,THEFT,Thursday,11/05/2015,00:00,41.884229778,-87.765412092
3529,THEFT,Thursday,11/05/2015,09:00,41.80144381,-87.655642601
3530,ASSAULT,Wednesday,11/04/2015,21:56,41.96491786,-87.650000625
3531,THEFT,Wednesday,11/04/2015,18:00,41.697563764,-87.712000162
3532,BATTERY,Thursday,11/05/2015,13:33,41.751228566,-87.608408585
3533,ROBBERY,Thursday,11/05/2015,16:55,41.855310225,-87.649021299
3534,THEFT,Thursday,11/05/2015,17:00,41.881183664,-87.685081252
3535,THEFT,Thursday,11/05/2015,00:00,41.742147903,-87.553946964
3536,THEFT,Wednesday,11/04/2015,19:00,41.803319052,-87.745481621
3537,ASSAULT,Thursday,11/05/2015,15:45,41.691545492,-87.702439717
3538,THEFT,Wednesday,11/04/2015,20:30,41.883582151,-87.709360238
3539,THEFT,Wednesday,11/04/2015,17:30,41.799075342,-87.771038648
3540,THEFT,Thursday,11/05/2015,08:00,41.923634731,-87.677434823
3541,BATTERY,Thursday,11/05/2015,04:00,41.92175117,-87.652739576
3542,THEFT,Thursday,11/05/2015,09:30,42.01033368,-87.666702026
3543,THEFT,Thursday,11/05/2015,12:30,41.910423933,-87.680792032
3544,THEFT,Wednesday,11/04/2015,23:30,41.762447541,-87.667393762
3545,THEFT,Thursday,11/05/2015,00:00,41.821072301,-87.686348274
3546,ROBBERY,Thursday,11/05/2015,10:00,41.90227194,-87.753629703
3547,THEFT,Monday,11/02/2015,14:00,41.769201451,-87.622539368
3548,THEFT,Thursday,11/05/2015,00:30,41.851998429,-87.623781675
3549,SEX OFFENSE,Thursday,11/05/2015,08:00,41.785407889,-87.730285513
3550,THEFT,Wednesday,11/04/2015,23:00,41.799411385,-87.767379225
3551,THEFT,Thursday,11/05/2015,10:00,41.833981223,-87.621823075
3552,BATTERY,Wednesday,11/04/2015,14:50,41.774884156,-87.610110947
3553,BATTERY,Tuesday,11/03/2015,11:30,41.80856387,-87.669036464
3554,THEFT,Thursday,11/05/2015,11:15,41.779196943,-87.615602304
3555,THEFT,Wednesday,11/04/2015,13:00,41.851048033,-87.707665131
3556,THEFT,Thursday,11/05/2015,06:00,41.851231411,-87.69907084
3557,ASSAULT,Wednesday,11/04/2015,07:25,41.937992937,-87.807051947
3558,THEFT,Wednesday,11/04/2015,18:30,41.905302356,-87.721513919
3559,THEFT,Wednesday,11/04/2015,18:30,41.739707119,-87.70521125
3560,ASSAULT,Thursday,11/05/2015,09:40,41.768466681,-87.626656743
3561,THEFT,Thursday,11/05/2015,09:30,41.659137482,-87.608875108
3562,THEFT,Wednesday,11/04/2015,17:00,41.855522474,-87.621632082
3563,WEAPONS VIOLATION,Thursday,11/05/2015,06:40,41.808391116,-87.616560318
3564,THEFT,Wednesday,11/04/2015,22:30,41.852848101,-87.710158234
3565,ASSAULT,Wednesday,11/04/2015,19:00,41.749899475,-87.663426378
3566,THEFT,Wednesday,11/04/2015,12:15,41.697746946,-87.560342001
3567,THEFT,Wednesday,11/04/2015,15:00,41.880463494,-87.648932923
3568,THEFT,Wednesday,11/04/2015,18:00,41.900049962,-87.722559507
3569,THEFT,Tuesday,11/03/2015,14:00,41.900730362,-87.682077203
3570,THEFT,Thursday,11/05/2015,00:30,41.91072397,-87.660972253
3571,THEFT,Thursday,11/05/2015,05:00,41.807781901,-87.686859815
3572,THEFT,Thursday,11/05/2015,03:30,41.94112402,-87.781892451
3573,THEFT,Wednesday,11/04/2015,18:00,41.858780159,-87.620788371
3574,THEFT,Thursday,11/05/2015,04:45,41.861870516,-87.723833405
3575,THEFT,Thursday,11/05/2015,04:52,41.799157171,-87.769816664
3576,ROBBERY,Wednesday,11/04/2015,21:35,41.911857905,-87.650835058
3577,ROBBERY,Thursday,11/05/2015,02:50,41.811342641,-87.700418224
3578,THEFT,Thursday,11/05/2015,02:00,41.789882083,-87.648690872
3579,BATTERY,Thursday,11/05/2015,01:20,41.796561025,-87.587327991
3580,ARSON,Wednesday,11/04/2015,23:20,41.917957286,-87.772270622
3581,THEFT,Wednesday,11/04/2015,17:00,41.901276335,-87.638058138
3582,ROBBERY,Wednesday,11/04/2015,22:45,41.665675574,-87.617365924
3583,WEAPONS VIOLATION,Wednesday,11/04/2015,22:50,41.755109587,-87.653854311
3584,ROBBERY,Wednesday,11/04/2015,22:14,41.877583903,-87.629715318
3585,THEFT,Wednesday,11/04/2015,22:00,41.881630508,-87.630871726
3586,THEFT,Wednesday,11/04/2015,20:41,41.945800647,-87.72493873
3587,WEAPONS VIOLATION,Wednesday,11/04/2015,22:10,41.751507082,-87.583811348
3588,THEFT,Wednesday,11/04/2015,19:30,41.887440806,-87.663137174
3589,WEAPONS VIOLATION,Wednesday,11/04/2015,20:46,41.860810466,-87.714453078
3590,BATTERY,Wednesday,11/04/2015,17:09,41.76713118,-87.572661941
3591,THEFT,Tuesday,11/03/2015,21:30,41.783347545,-87.713896925
3592,BATTERY,Wednesday,11/04/2015,17:40,41.867584815,-87.6971543
3593,BATTERY,Wednesday,11/04/2015,17:40,41.984512353,-87.656639724
3594,ASSAULT,Wednesday,11/04/2015,18:19,41.87949895,-87.626962303
3595,THEFT,Tuesday,11/03/2015,19:00,41.928425269,-87.77708853
3596,THEFT,Wednesday,11/04/2015,05:00,41.983461156,-87.767116745
3597,THEFT,Wednesday,11/04/2015,18:00,41.736819983,-87.565175308
3598,BATTERY,Wednesday,11/04/2015,18:20,41.765611076,-87.579358522
3599,THEFT,Tuesday,11/03/2015,23:30,41.84320862,-87.733038713
3600,THEFT,Wednesday,11/04/2015,13:00,41.873636654,-87.675372382
3601,THEFT,Wednesday,11/04/2015,17:00,41.914055338,-87.633396724
3602,BATTERY,Wednesday,11/04/2015,15:00,41.768623525,-87.629855197
3603,WEAPONS VIOLATION,Wednesday,11/04/2015,13:28,41.994861981,-87.689789056
3604,THEFT,Wednesday,11/04/2015,01:00,41.771627652,-87.705988706
3605,THEFT,Wednesday,11/04/2015,13:20,41.900686563,-87.684520374
3606,THEFT,Wednesday,11/04/2015,14:37,41.949283608,-87.643036076
