Offense_ID,Offense,Classification
12260,larceny,ROBBERY
12261,larceny,ROBBERY
12262,larceny,ROBBERY
12263,larceny,ROBBERY
12264,larceny,ROBBERY
12265,larceny,ROBBERY
12266,larceny,ROBBERY
12267,larceny,ROBBERY
12268,larceny,ROBBERY
12269,larceny,ROBBERY
12270,larceny,ROBBERY
12271,larceny,ROBBERY
12272,larceny,ROBBERY
12273,larceny,ROBBERY
12274,murder,ROBBERY
12275,aggravated-assault,ASSAULT
12276,larceny,ROBBERY
12277,aggravated-assault,ROBBERY
12278,robbery,ROBBERY
12279,larceny,ROBBERY
12280,aggravated-assault,ASSAULT
12281,larceny,ROBBERY
12282,larceny,ROBBERY
12283,larceny,ROBBERY
12284,larceny,ROBBERY
12285,larceny,ROBBERY
12286,larceny,ROBBERY
12287,larceny,ROBBERY
12288,larceny,ROBBERY
12289,robbery,ROBBERY
12290,larceny,ROBBERY
12291,larceny,ROBBERY
12292,larceny,ROBBERY
12293,larceny,ROBBERY
12294,larceny,ROBBERY
12295,robbery,ROBBERY
12296,larceny,ROBBERY
12297,larceny,ROBBERY
12298,larceny,ROBBERY
12299,larceny,ROBBERY
12300,larceny,ROBBERY
12301,larceny,ROBBERY
12302,larceny,ROBBERY
12303,larceny,ROBBERY
12304,larceny,ROBBERY
12305,larceny,ROBBERY
12306,larceny,ROBBERY
12307,larceny,ROBBERY
12308,larceny,ROBBERY
12309,larceny,ROBBERY
12310,larceny,ROBBERY
12311,larceny,ROBBERY
12312,larceny,ROBBERY
12313,larceny,ROBBERY
12314,larceny,ROBBERY
12315,larceny,ROBBERY
12316,larceny,ROBBERY
12317,larceny,ROBBERY
12318,larceny,ROBBERY
12319,larceny,ROBBERY
12320,larceny,ROBBERY
12321,larceny,ROBBERY
12322,larceny,ROBBERY
12323,larceny,ROBBERY
12324,larceny,ROBBERY
12325,larceny,ROBBERY
12326,aggravated-assault,ROBBERY
12327,aggravated-assault,ROBBERY
12328,larceny,ROBBERY
12329,aggravated-assault,ROBBERY
12330,larceny,ROBBERY
12331,larceny,ROBBERY
12332,larceny,ROBBERY
12333,larceny,ROBBERY
12334,larceny,ROBBERY
12335,larceny,ROBBERY
12336,larceny,ROBBERY
12337,larceny,ROBBERY
12338,larceny,ROBBERY
12339,larceny,ROBBERY
12340,larceny,ROBBERY
12341,larceny,ROBBERY
12342,larceny,ROBBERY
12343,aggravated-assault,ROBBERY
12344,larceny,ROBBERY
12345,larceny,ROBBERY
12346,larceny,ROBBERY
12347,larceny,ROBBERY
12348,larceny,ROBBERY
12349,larceny,ROBBERY
12350,larceny,ROBBERY
12351,larceny,ROBBERY
12352,larceny,ROBBERY
12353,larceny,ROBBERY
12354,larceny,ROBBERY
12355,larceny,ROBBERY
12356,larceny,ROBBERY
12357,larceny,ROBBERY
12358,larceny,ROBBERY
12359,larceny,ROBBERY
12360,larceny,ROBBERY
12361,larceny,ROBBERY
12362,larceny,ROBBERY
12363,larceny,ROBBERY
12364,larceny,ROBBERY
12365,larceny,ROBBERY
12366,larceny,ROBBERY
12367,larceny,ROBBERY
12368,larceny,ROBBERY
12369,larceny,ROBBERY
12370,larceny,ROBBERY
12371,larceny,ROBBERY
12372,larceny,ROBBERY
12373,larceny,ROBBERY
12374,larceny,ROBBERY
12375,larceny,ROBBERY
12376,larceny,ROBBERY
12377,aggravated-assault,ASSAULT
12378,larceny,ROBBERY
12379,larceny,ROBBERY
12380,larceny,ROBBERY
12381,larceny,ROBBERY
12382,larceny,ROBBERY
12383,larceny,ROBBERY
12384,larceny,ROBBERY
12385,larceny,ROBBERY
12386,larceny,ROBBERY
12387,larceny,ROBBERY
12388,larceny,ROBBERY
12389,larceny,ROBBERY
12390,larceny,ROBBERY
12391,larceny,ROBBERY
12392,larceny,ROBBERY
12393,larceny,ROBBERY
12394,larceny,ROBBERY
12395,larceny,ROBBERY
12396,larceny,ROBBERY
12397,larceny,ROBBERY
12398,larceny,ROBBERY
12399,larceny,ROBBERY
12400,robbery,ROBBERY
12401,larceny,ROBBERY
12402,larceny,ROBBERY
12403,larceny,ROBBERY
12404,larceny,ROBBERY
12405,larceny,ROBBERY
12406,larceny,ROBBERY
12407,larceny,ROBBERY
12408,larceny,ROBBERY
12409,larceny,ROBBERY
12410,larceny,ROBBERY
12411,larceny,ROBBERY
12412,larceny,ROBBERY
12413,larceny,ROBBERY
12414,larceny,ROBBERY
12415,larceny,ROBBERY
12416,larceny,ROBBERY
12417,larceny,ROBBERY
12418,larceny,ROBBERY
12419,larceny,ROBBERY
12420,larceny,ROBBERY
12421,larceny,ROBBERY
12422,larceny,ROBBERY
12423,larceny,ROBBERY
12424,larceny,ROBBERY
12425,larceny,ROBBERY
12426,larceny,ROBBERY
12427,larceny,ROBBERY
12428,larceny,ROBBERY
12429,larceny,ROBBERY
12430,larceny,ROBBERY
12431,larceny,ROBBERY
12432,larceny,ROBBERY
12433,larceny,ROBBERY
12434,larceny,ROBBERY
12435,larceny,ROBBERY
12436,larceny,ROBBERY
12437,larceny,ROBBERY
12438,larceny,ROBBERY
12439,larceny,ROBBERY
12440,robbery,ROBBERY
12441,robbery,ROBBERY
12442,aggravated-assault,ROBBERY
12443,larceny,ROBBERY
12444,larceny,ROBBERY
12445,robbery,ROBBERY
12446,larceny,ROBBERY
12447,larceny,ROBBERY
12448,robbery,ROBBERY
12449,larceny,ROBBERY
12450,larceny,ROBBERY
12451,larceny,ROBBERY
12452,robbery,ROBBERY
12453,robbery,ROBBERY
12454,larceny,ROBBERY
12455,aggravated-assault,ROBBERY
12456,larceny,ROBBERY
12457,larceny,ROBBERY
12458,larceny,ROBBERY
12459,larceny,ROBBERY
12460,larceny,ROBBERY
12461,robbery,ROBBERY
12462,aggravated-assault,ASSAULT
12463,larceny,ROBBERY
12464,larceny,ROBBERY
12465,larceny,ROBBERY
12466,aggravated-assault,ROBBERY
12467,larceny,ROBBERY
12468,larceny,ROBBERY
12469,larceny,ROBBERY
12470,robbery,ROBBERY
12471,larceny,ROBBERY
12472,robbery,ROBBERY
12473,larceny,ROBBERY
12474,larceny,ROBBERY
12475,larceny,ROBBERY
12476,aggravated-assault,ASSAULT
12477,larceny,ROBBERY
12478,larceny,ROBBERY
12479,robbery,ROBBERY
12480,aggravated-assault,ROBBERY
12481,larceny,ROBBERY
12482,larceny,ROBBERY
12483,larceny,ROBBERY
12484,larceny,ROBBERY
12485,larceny,ROBBERY
12486,larceny,ROBBERY
12487,larceny,ROBBERY
12488,larceny,ROBBERY
12489,larceny,ROBBERY
12490,larceny,ROBBERY
12491,larceny,ROBBERY
12492,larceny,ROBBERY
12493,larceny,ROBBERY
12494,larceny,ROBBERY
12495,larceny,ROBBERY
12496,larceny,ROBBERY
12497,larceny,ROBBERY
12498,larceny,ROBBERY
12499,larceny,ROBBERY
12500,larceny,ROBBERY
12501,larceny,ROBBERY
12502,larceny,ROBBERY
12503,larceny,ROBBERY
12504,larceny,ROBBERY
12505,larceny,ROBBERY
12506,larceny,ROBBERY
12507,robbery,ROBBERY
12508,robbery,ROBBERY
12509,aggravated-assault,ROBBERY
12510,aggravated-assault,ASSAULT
12511,aggravated-assault,ROBBERY
12512,larceny,ROBBERY
12513,larceny,ROBBERY
12514,larceny,ROBBERY
12515,larceny,ROBBERY
12516,aggravated-assault,ASSAULT
12517,larceny,ROBBERY
12518,larceny,ROBBERY
12519,aggravated-assault,ASSAULT
12520,aggravated-assault,ASSAULT
12521,larceny,ROBBERY
12522,larceny,ROBBERY
12523,larceny,ROBBERY
12524,larceny,ROBBERY
12525,larceny,ROBBERY
12526,larceny,ROBBERY
12527,larceny,ROBBERY
12528,larceny,ROBBERY
12529,larceny,ROBBERY
12530,larceny,ROBBERY
12531,larceny,ROBBERY
12532,larceny,ROBBERY
12533,larceny,ROBBERY
12534,larceny,ROBBERY
12535,larceny,ROBBERY
12536,larceny,ROBBERY
12537,larceny,ROBBERY
12538,larceny,ROBBERY
12539,larceny,ROBBERY
12540,larceny,ROBBERY
12541,larceny,ROBBERY
12542,larceny,ROBBERY
12543,larceny,ROBBERY
12544,larceny,ROBBERY
12545,larceny,ROBBERY
12546,larceny,ROBBERY
12547,larceny,ROBBERY
12548,larceny,ROBBERY
12549,larceny,ROBBERY
12550,larceny,ROBBERY
12551,larceny,ROBBERY
12552,larceny,ROBBERY
12553,larceny,ROBBERY
12554,larceny,ROBBERY
12555,larceny,ROBBERY
12556,larceny,ROBBERY
12557,larceny,ROBBERY
12558,larceny,ROBBERY
12559,larceny,ROBBERY
12560,larceny,ROBBERY
12561,larceny,ROBBERY
12562,larceny,ROBBERY
12563,larceny,ROBBERY
12564,larceny,ROBBERY
12565,larceny,ROBBERY
12566,larceny,ROBBERY
12567,larceny,ROBBERY
12568,larceny,ROBBERY
12569,larceny,ROBBERY
12570,larceny,ROBBERY
12571,larceny,ROBBERY
12572,larceny,ROBBERY
12573,larceny,ROBBERY
12574,larceny,ROBBERY
12575,larceny,ROBBERY
12576,larceny,ROBBERY
12577,larceny,ROBBERY
12578,larceny,ROBBERY
12579,larceny,ROBBERY
12580,larceny,ROBBERY
12581,larceny,ROBBERY
12582,larceny,ROBBERY
12583,larceny,ROBBERY
12584,larceny,ROBBERY
12585,larceny,ROBBERY
12586,larceny,ROBBERY
12587,larceny,ROBBERY
12588,larceny,ROBBERY
12589,robbery,ROBBERY
12590,murder,ROBBERY
12591,aggravated-assault,ASSAULT
12592,aggravated-assault,ASSAULT
12593,larceny,ROBBERY
12594,larceny,ROBBERY
12595,larceny,ROBBERY
12596,larceny,ROBBERY
12597,aggravated-assault,ASSAULT
12598,larceny,ROBBERY
12599,aggravated-assault,ASSAULT
12600,larceny,ROBBERY
12601,larceny,ROBBERY
12602,aggravated-assault,ROBBERY
12603,robbery,ROBBERY
12604,aggravated-assault,ROBBERY
12605,larceny,ROBBERY
12606,larceny,ROBBERY
12607,larceny,ROBBERY
12608,larceny,ROBBERY
12609,larceny,ROBBERY
12610,larceny,ROBBERY
12611,larceny,ROBBERY
12612,robbery,ROBBERY
12613,larceny,ROBBERY
12614,larceny,ROBBERY
12615,larceny,ROBBERY
12616,larceny,ROBBERY
12617,larceny,ROBBERY
12618,larceny,ROBBERY
12619,larceny,ROBBERY
12620,larceny,ROBBERY
12621,robbery,ROBBERY
12622,larceny,ROBBERY
12623,larceny,ROBBERY
12624,larceny,ROBBERY
12625,larceny,ROBBERY
12626,larceny,ROBBERY
12627,larceny,ROBBERY
12628,larceny,ROBBERY
12629,larceny,ROBBERY
12630,larceny,ROBBERY
12631,larceny,ROBBERY
12632,larceny,ROBBERY
12633,larceny,ROBBERY
12634,larceny,ROBBERY
12635,larceny,ROBBERY
12636,larceny,ROBBERY
12637,larceny,ROBBERY
12638,larceny,ROBBERY
12639,larceny,ROBBERY
12640,larceny,ROBBERY
12641,larceny,ROBBERY
12642,larceny,ROBBERY
12643,larceny,ROBBERY
12644,larceny,ROBBERY
12645,larceny,ROBBERY
12646,larceny,ROBBERY
12647,larceny,ROBBERY
12648,larceny,ROBBERY
12649,larceny,ROBBERY
12650,larceny,ROBBERY
12651,larceny,ROBBERY
12652,larceny,ROBBERY
12653,larceny,ROBBERY
12654,larceny,ROBBERY
12655,larceny,ROBBERY
12656,larceny,ROBBERY
12657,larceny,ROBBERY
12658,larceny,ROBBERY
12659,larceny,ROBBERY
12660,larceny,ROBBERY
12661,larceny,ROBBERY
12662,larceny,ROBBERY
12663,aggravated-assault,ROBBERY
12664,larceny,ROBBERY
12665,larceny,ROBBERY
12666,robbery,ROBBERY
12667,larceny,ROBBERY
12668,larceny,ROBBERY
12669,larceny,ROBBERY
12670,larceny,ROBBERY
12671,larceny,ROBBERY
12672,larceny,ROBBERY
12673,larceny,ROBBERY
12674,larceny,ROBBERY
12675,larceny,ROBBERY
12676,larceny,ROBBERY
12677,larceny,ROBBERY
12678,larceny,ROBBERY
12679,larceny,ROBBERY
12680,larceny,ROBBERY
12681,larceny,ROBBERY
12682,larceny,ROBBERY
12683,larceny,ROBBERY
12684,larceny,ROBBERY
12685,larceny,ROBBERY
12686,larceny,ROBBERY
12687,larceny,ROBBERY
12688,larceny,ROBBERY
12689,larceny,ROBBERY
12690,larceny,ROBBERY
12691,larceny,ROBBERY
12692,larceny,ROBBERY
12693,larceny,ROBBERY
12694,larceny,ROBBERY
12695,larceny,ROBBERY
12696,larceny,ROBBERY
12697,larceny,ROBBERY
12698,larceny,ROBBERY
12699,larceny,ROBBERY
12700,larceny,ROBBERY
12701,larceny,ROBBERY
12702,larceny,ROBBERY
12703,larceny,ROBBERY
12704,larceny,ROBBERY
12705,larceny,ROBBERY
12706,aggravated-assault,ROBBERY
12707,robbery,ROBBERY
12708,aggravated-assault,ASSAULT
12709,larceny,ROBBERY
12710,larceny,ROBBERY
12711,robbery,ROBBERY
12712,larceny,ROBBERY
12713,larceny,ROBBERY
12714,aggravated-assault,ROBBERY
12715,larceny,ROBBERY
12716,larceny,ROBBERY
12717,larceny,ROBBERY
12718,larceny,ROBBERY
12719,larceny,ROBBERY
12720,larceny,ROBBERY
12721,larceny,ROBBERY
12722,aggravated-assault,ROBBERY
12723,larceny,ROBBERY
12724,larceny,ROBBERY
12725,larceny,ROBBERY
12726,larceny,ROBBERY
12727,larceny,ROBBERY
12728,larceny,ROBBERY
12729,larceny,ROBBERY
12730,larceny,ROBBERY
12731,larceny,ROBBERY
12732,larceny,ROBBERY
12733,larceny,ROBBERY
12734,larceny,ROBBERY
12735,larceny,ROBBERY
12736,larceny,ROBBERY
12737,aggravated-assault,ROBBERY
12738,larceny,ROBBERY
12739,larceny,ROBBERY
12740,larceny,ROBBERY
12741,robbery,ROBBERY
12742,larceny,ROBBERY
12743,larceny,ROBBERY
12744,aggravated-assault,ROBBERY
12745,larceny,ROBBERY
12746,larceny,ROBBERY
12747,robbery,ROBBERY
12748,robbery,ROBBERY
12749,larceny,ROBBERY
12750,larceny,ROBBERY
12751,larceny,ROBBERY
12752,larceny,ROBBERY
12753,larceny,ROBBERY
12754,larceny,ROBBERY
12755,larceny,ROBBERY
12756,larceny,ROBBERY
12757,larceny,ROBBERY
12758,larceny,ROBBERY
12759,larceny,ROBBERY
12760,larceny,ROBBERY
12761,larceny,ROBBERY
12762,larceny,ROBBERY
12763,larceny,ROBBERY
12764,larceny,ROBBERY
12765,larceny,ROBBERY
12766,larceny,ROBBERY
12767,larceny,ROBBERY
12768,larceny,ROBBERY
12769,larceny,ROBBERY
12770,larceny,ROBBERY
12771,aggravated-assault,ROBBERY
12772,larceny,ROBBERY
12773,aggravated-assault,ROBBERY
12774,larceny,ROBBERY
12775,larceny,ROBBERY
12776,larceny,ROBBERY
12777,robbery,ROBBERY
12778,aggravated-assault,ROBBERY
12779,larceny,ROBBERY
12780,larceny,ROBBERY
12781,aggravated-assault,ASSAULT
12782,larceny,ROBBERY
12783,larceny,ROBBERY
12784,larceny,ROBBERY
12785,larceny,ROBBERY
12786,larceny,ROBBERY
12787,larceny,ROBBERY
12788,larceny,ROBBERY
12789,larceny,ROBBERY
12790,larceny,ROBBERY
12791,larceny,ROBBERY
12792,larceny,ROBBERY
12793,larceny,ROBBERY
12794,larceny,ROBBERY
12795,robbery,ROBBERY
12796,larceny,ROBBERY
12797,aggravated-assault,ASSAULT
12798,robbery,ROBBERY
12799,robbery,ROBBERY
12800,robbery,ROBBERY
12801,aggravated-assault,ASSAULT
12802,larceny,ROBBERY
12803,aggravated-assault,ASSAULT
12804,larceny,ROBBERY
12805,larceny,ROBBERY
12806,larceny,ROBBERY
12807,larceny,ROBBERY
12808,larceny,ROBBERY
12809,larceny,ROBBERY
12810,larceny,ROBBERY
12811,larceny,ROBBERY
12812,larceny,ROBBERY
12813,larceny,ROBBERY
12814,larceny,ROBBERY
12815,larceny,ROBBERY
12816,larceny,ROBBERY
12817,larceny,ROBBERY
12818,larceny,ROBBERY
12819,aggravated-assault,ASSAULT
12820,larceny,ROBBERY
12821,larceny,ROBBERY
12822,larceny,ROBBERY
12823,larceny,ROBBERY
12824,larceny,ROBBERY
12825,larceny,ROBBERY
12826,larceny,ROBBERY
12827,larceny,ROBBERY
12828,aggravated-assault,ASSAULT
12829,larceny,ROBBERY
12830,larceny,ROBBERY
12831,larceny,ROBBERY
12832,larceny,ROBBERY
12833,larceny,ROBBERY
12834,larceny,ROBBERY
12835,larceny,ROBBERY
12836,larceny,ROBBERY
12837,larceny,ROBBERY
12838,larceny,ROBBERY
12839,larceny,ROBBERY
12840,robbery,ROBBERY
12841,larceny,ROBBERY
12842,larceny,ROBBERY
12843,larceny,ROBBERY
12844,larceny,ROBBERY
12845,larceny,ROBBERY
12846,larceny,ROBBERY
12847,larceny,ROBBERY
12848,larceny,ROBBERY
12849,robbery,ROBBERY
12850,aggravated-assault,ROBBERY
12851,aggravated-assault,ASSAULT
12852,larceny,ROBBERY
12853,aggravated-assault,ASSAULT
12854,aggravated-assault,ASSAULT
12855,robbery,ROBBERY
12856,larceny,ROBBERY
12857,larceny,ROBBERY
12858,larceny,ROBBERY
12859,larceny,ROBBERY
12860,larceny,ROBBERY
12861,larceny,ROBBERY
12862,larceny,ROBBERY
12863,larceny,ROBBERY
12864,larceny,ROBBERY
12865,larceny,ROBBERY
12866,aggravated-assault,ROBBERY
12867,larceny,ROBBERY
12868,aggravated-assault,ASSAULT
12869,larceny,ROBBERY
12870,aggravated-assault,ASSAULT
12871,larceny,ROBBERY
12872,larceny,ROBBERY
12873,aggravated-assault,ASSAULT
12874,robbery,ROBBERY
12875,larceny,ROBBERY
12876,larceny,ROBBERY
12877,larceny,ROBBERY
12878,larceny,ROBBERY
12879,larceny,ROBBERY
12880,larceny,ROBBERY
12881,larceny,ROBBERY
12882,larceny,ROBBERY
12883,larceny,ROBBERY
12884,larceny,ROBBERY
12885,larceny,ROBBERY
12886,larceny,ROBBERY
12887,larceny,ROBBERY
12888,larceny,ROBBERY
12889,larceny,ROBBERY
12890,larceny,ROBBERY
12891,larceny,ROBBERY
12892,larceny,ROBBERY
12893,larceny,ROBBERY
12894,larceny,ROBBERY
12895,larceny,ROBBERY
12896,larceny,ROBBERY
12897,larceny,ROBBERY
12898,larceny,ROBBERY
12899,aggravated-assault,ASSAULT
12900,larceny,ROBBERY
12901,larceny,ROBBERY
12902,larceny,ROBBERY
12903,larceny,ROBBERY
12904,larceny,ROBBERY
12905,larceny,ROBBERY
12906,larceny,ROBBERY
12907,larceny,ROBBERY
12908,aggravated-assault,ASSAULT
12909,larceny,ROBBERY
12910,aggravated-assault,ROBBERY
12911,larceny,ROBBERY
12912,aggravated-assault,ROBBERY
12913,larceny,ROBBERY
12914,aggravated-assault,ROBBERY
12915,aggravated-assault,ASSAULT
12916,robbery,ROBBERY
12917,larceny,ROBBERY
12918,larceny,ROBBERY
12919,larceny,ROBBERY
12920,larceny,ROBBERY
12921,larceny,ROBBERY
12922,larceny,ROBBERY
12923,larceny,ROBBERY
12924,aggravated-assault,ROBBERY
12925,larceny,ROBBERY
12926,larceny,ROBBERY
12927,larceny,ROBBERY
12928,robbery,ROBBERY
12929,larceny,ROBBERY
12930,aggravated-assault,ROBBERY
12931,aggravated-assault,ASSAULT
12932,larceny,ROBBERY
12933,robbery,ROBBERY
12934,robbery,ROBBERY
12935,larceny,ROBBERY
12936,larceny,ROBBERY
12937,larceny,ROBBERY
12938,aggravated-assault,ASSAULT
12939,aggravated-assault,ROBBERY
12940,larceny,ROBBERY
12941,larceny,ROBBERY
12942,aggravated-assault,ASSAULT
12943,larceny,ROBBERY
12944,robbery,ROBBERY
12945,aggravated-assault,ASSAULT
12946,larceny,ROBBERY
12947,larceny,ROBBERY
12948,larceny,ROBBERY
12949,larceny,ROBBERY
12950,larceny,ROBBERY
12951,aggravated-assault,ASSAULT
12952,larceny,ROBBERY
12953,aggravated-assault,ASSAULT
12954,robbery,ROBBERY
12955,aggravated-assault,ASSAULT
12956,larceny,ROBBERY
12957,larceny,ROBBERY
12958,larceny,ROBBERY
12959,larceny,ROBBERY
12960,larceny,ROBBERY
12961,larceny,ROBBERY
12962,larceny,ROBBERY
12963,larceny,ROBBERY
12964,larceny,ROBBERY
12965,larceny,ROBBERY
12966,larceny,ROBBERY
12967,larceny,ROBBERY
12968,larceny,ROBBERY
12969,larceny,ROBBERY
12970,larceny,ROBBERY
12971,larceny,ROBBERY
12972,larceny,ROBBERY
12973,larceny,ROBBERY
12974,aggravated-assault,ASSAULT
12975,larceny,ROBBERY
12976,larceny,ROBBERY
12977,larceny,ROBBERY
12978,larceny,ROBBERY
12979,aggravated-assault,ASSAULT
12980,larceny,ROBBERY
12981,larceny,ROBBERY
12982,aggravated-assault,ROBBERY
12983,aggravated-assault,ASSAULT
12984,aggravated-assault,ROBBERY
12985,aggravated-assault,ROBBERY
12986,aggravated-assault,ASSAULT
12987,larceny,ROBBERY
12988,larceny,ROBBERY
12989,larceny,ROBBERY
12990,larceny,ROBBERY
12991,robbery,ROBBERY
12992,aggravated-assault,ASSAULT
12993,larceny,ROBBERY
12994,larceny,ROBBERY
12995,robbery,ROBBERY
12996,aggravated-assault,ASSAULT
12997,larceny,ROBBERY
12998,larceny,ROBBERY
12999,larceny,ROBBERY
13000,larceny,ROBBERY
13001,larceny,ROBBERY
13002,larceny,ROBBERY
13003,aggravated-assault,ASSAULT
13004,robbery,ROBBERY
13005,larceny,ROBBERY
13006,larceny,ROBBERY
13007,larceny,ROBBERY
13008,larceny,ROBBERY
13009,larceny,ROBBERY
13010,larceny,ROBBERY
13011,larceny,ROBBERY
13012,larceny,ROBBERY
13013,larceny,ROBBERY
13014,larceny,ROBBERY
13015,larceny,ROBBERY
13016,larceny,ROBBERY
13017,larceny,ROBBERY
13018,larceny,ROBBERY
13019,larceny,ROBBERY
13020,robbery,ROBBERY
13021,aggravated-assault,ASSAULT
13022,larceny,ROBBERY
13023,larceny,ROBBERY
13024,aggravated-assault,ROBBERY
13025,larceny,ROBBERY
13026,robbery,ROBBERY
13027,larceny,ROBBERY
13028,aggravated-assault,ROBBERY
13029,larceny,ROBBERY
13030,larceny,ROBBERY
13031,aggravated-assault,ROBBERY
13032,larceny,ROBBERY
13033,larceny,ROBBERY
13034,larceny,ROBBERY
13035,aggravated-assault,ASSAULT
13036,larceny,ROBBERY
13037,robbery,ROBBERY
13038,larceny,ROBBERY
13039,larceny,ROBBERY
13040,larceny,ROBBERY
13041,larceny,ROBBERY
13042,larceny,ROBBERY
13043,aggravated-assault,ROBBERY
13044,larceny,ROBBERY
13045,aggravated-assault,ASSAULT
13046,aggravated-assault,ASSAULT
13047,robbery,ROBBERY
13048,larceny,ROBBERY
13049,robbery,ROBBERY
13050,aggravated-assault,ASSAULT
13051,larceny,ROBBERY
13052,robbery,ROBBERY
13053,larceny,ROBBERY
13054,larceny,ROBBERY
13055,larceny,ROBBERY
13056,larceny,ROBBERY
13057,larceny,ROBBERY
13058,larceny,ROBBERY
13059,larceny,ROBBERY
13060,larceny,ROBBERY
13061,larceny,ROBBERY
13062,larceny,ROBBERY
13063,larceny,ROBBERY
13064,larceny,ROBBERY
13065,larceny,ROBBERY
13066,robbery,ROBBERY
13067,aggravated-assault,ROBBERY
13068,robbery,ROBBERY
13069,larceny,ROBBERY
13070,larceny,ROBBERY
13071,larceny,ROBBERY
13072,larceny,ROBBERY
13073,larceny,ROBBERY
13074,larceny,ROBBERY
13075,aggravated-assault,ASSAULT
13076,larceny,ROBBERY
13077,larceny,ROBBERY
13078,larceny,ROBBERY
13079,larceny,ROBBERY
13080,larceny,ROBBERY
13081,larceny,ROBBERY
13082,larceny,ROBBERY
13083,larceny,ROBBERY
13084,larceny,ROBBERY
13085,larceny,ROBBERY
13086,larceny,ROBBERY
13087,larceny,ROBBERY
13088,larceny,ROBBERY
13089,larceny,ROBBERY
13090,aggravated-assault,ROBBERY
13091,larceny,ROBBERY
13092,larceny,ROBBERY
13093,larceny,ROBBERY
13094,larceny,ROBBERY
13095,larceny,ROBBERY
13096,larceny,ROBBERY
13097,larceny,ROBBERY
13098,larceny,ROBBERY
13099,larceny,ROBBERY
13100,larceny,ROBBERY
13101,larceny,ROBBERY
13102,larceny,ROBBERY
13103,larceny,ROBBERY
13104,aggravated-assault,ASSAULT
13105,larceny,ROBBERY
13106,larceny,ROBBERY
13107,larceny,ROBBERY
13108,larceny,ROBBERY
13109,larceny,ROBBERY
13110,larceny,ROBBERY
13111,larceny,ROBBERY
13112,larceny,ROBBERY
13113,larceny,ROBBERY
13114,larceny,ROBBERY
13115,aggravated-assault,ASSAULT
13116,aggravated-assault,ASSAULT
13117,robbery,ROBBERY
13118,aggravated-assault,ROBBERY
13119,larceny,ROBBERY
13120,murder,ROBBERY
13121,larceny,ROBBERY
13122,larceny,ROBBERY
13123,larceny,ROBBERY
13124,larceny,ROBBERY
13125,larceny,ROBBERY
13126,larceny,ROBBERY
13127,larceny,ROBBERY
13128,larceny,ROBBERY
13129,larceny,ROBBERY
13130,larceny,ROBBERY
13131,larceny,ROBBERY
13132,aggravated-assault,ASSAULT
13133,larceny,ROBBERY
13134,larceny,ROBBERY
13135,aggravated-assault,ROBBERY
13136,larceny,ROBBERY
13137,larceny,ROBBERY
13138,larceny,ROBBERY
13139,robbery,ROBBERY
13140,larceny,ROBBERY
13141,larceny,ROBBERY
13142,larceny,ROBBERY
13143,larceny,ROBBERY
13144,aggravated-assault,ASSAULT
13145,larceny,ROBBERY
13146,larceny,ROBBERY
13147,larceny,ROBBERY
13148,larceny,ROBBERY
13149,robbery,ROBBERY
13150,larceny,ROBBERY
13151,aggravated-assault,ASSAULT
13152,aggravated-assault,ASSAULT
13153,robbery,ROBBERY
13154,larceny,ROBBERY
13155,larceny,ROBBERY
13156,larceny,ROBBERY
